IncidentID,Keywords,activities,causes,consequences,equipment
1517,"construction, fatality, injury",uncategorised_act4,causes_NA,"people_con6, plant_con7","mechancalhandling_eq3, packaging_eq4"
1518,"fire - consequence, marine transport, exploration",uncategorised_act4,causes_NA,fire_con3,equipment_NA
1519,keyword_NA,uncategorised_act4,causes_NA,"environmental_con1, plant_con7",pipingfittings_eq5
1520,"offshore, evacuation",uncategorised_act4,causes_NA,people_con6,equipment_NA
1521,"fatality, injury, mining",uncategorised_act4,causes_NA,"explosion_con2, people_con6",equipment_NA
1522,"fire - consequence, warehousing, fatality, injury",uncategorised_act4,causes_NA,"explosion_con2, fire_con3, people_con6",storage_eq13
1523,"storage tanks, fire - consequence, damage to equipment",uncategorised_act4,causes_NA,"explosion_con2, fire_con3, plant_con7",equipment_NA
1524,fire - consequence,uncategorised_act4,human_cau4,fire_con3,pipingfittings_eq5
1525,"fatality, mining",uncategorised_act4,causes_NA,"explosion_con2, people_con6",equipment_NA
1526,"pollution, demolition, leak, ecological damage, people, environmental",uncategorised_act4,causes_NA,environmental_con1,"pipingfittings_eq5, storage_eq13"
1527,keyword_NA,uncategorised_act4,causes_NA,consequences_NA,equipment_NA
1528,"fire - consequence, evacuation, damage to equipment, storage",uncategorised_act4,causes_NA,"fire_con3, people_con6, plant_con7",storage_eq13
1529,"fire - consequence, operational activities, mining",uncategorised_act4,causes_NA,fire_con3,equipment_NA
1530,"material of construction failure, storage tanks, pollution, ecological damage",uncategorised_act4,causes_NA,environmental_con1,equipment_NA
1531,"fatality, injury, mining",uncategorised_act4,causes_NA,"explosion_con2, people_con6",equipment_NA
1532,"pollution, ecological damage, material transfer",uncategorised_act4,equipment_cau2,environmental_con1,", pipingfittings_eq5"
1533,"fire - consequence, storage tanks",uncategorised_act4,causes_NA,fire_con3,storage_eq13
1534,"vapour cloud explosion, injury, mining",uncategorised_act4,equipment_cau2,"explosion_con2, people_con6",equipment_NA
1535,"excavation damage, human causes, fatality, injury",uncategorised_act4,external_cau3,"explosion_con2, people_con6, plant_con7",pipingfittings_eq5
1536,"flange failure, storage tanks, gas / vapour release, environmental, ecological damage, human causes",uncategorised_act4,equipment_cau2,environmental_con1,equipment_NA
1537,"solids processing, injury, mining",uncategorised_act4,causes_NA,"explosion_con2, people_con6",equipment_NA
1538,"design or procedure error, vapour cloud explosion, injury, mining",uncategorised_act4,causes_NA,"explosion_con2, people_con6",equipment_NA
1539,"evacuation, design or procedure error",uncategorised_act4,process_cau6,"people_con6, plant_con7",storage_eq13
1540,"fire - consequence, deliberate acts, processing, storage, evacuation, injury",uncategorised_act4,causes_NA,"fire_con3, people_con6",storage_eq13
1541,"fire - consequence, exploration, offshore, maintenance, injury",uncategorised_act4,process_cau6,"explosion_con2, fire_con3, people_con6",equipment_NA
1542,"storage tanks, pipeline failure, gas / vapour release, spill",uncategorised_act4,equipment_cau2,environmental_con1,", pipingfittings_eq5"
1543,"fatality, storage tanks, propane",uncategorised_act4,causes_NA,"explosion_con2, people_con6",equipment_NA
1544,"storage tanks, corrosion, design or procedure error, pollution, environmental",uncategorised_act4,equipment_cau2,environmental_con1,equipment_NA
1545,"storage tanks, spill, design or procedure error",uncategorised_act4,causes_NA,environmental_con1,pipingfittings_eq5
1546,"contractor error, demolition, evacuation, gas / vapour release",uncategorised_act4,human_cau4,environmental_con1,pipingfittings_eq5
1547,"storage tanks, road vehicle, human causes, fatality, injury",uncategorised_act4,causes_NA,explosion_con2,transport_eq16
1548,"storage tanks, vandalism, design or procedure error, pollution",uncategorised_act4,external_cau3,environmental_con1,equipment_NA
1549,"fire - consequence, fatality, injury, mining",uncategorised_act4,causes_NA,"explosion_con2, fire_con3, plant_con7",equipment_NA
1550,"fatality, mining, injury",uncategorised_act4,equipment_cau2,"explosion_con2, plant_con7",equipment_NA
1551,"fatality, mining, injury",uncategorised_act4,causes_NA,explosion_con2,equipment_NA
1552,"fall, fatality, safety procedures inadequate, management system inadequate, demolition, tools & access equipment",uncategorised_act4,human_cau4,consequences_NA,equipment_NA
1553,"rail transport, electrical equipment failure",uncategorised_act4,causes_NA,consequences_NA,equipment_NA
1554,"fire - consequence, radioactive, safety equipment failure, fatality, injury",uncategorised_act4,causes_NA,fire_con3,equipment_NA
1555,"alkyne, acetylene, laboratory work, distillation, injury",uncategorised_act4,causes_NA,explosion_con2,equipment_NA
1556,"near miss, gas / vapour release",uncategorised_act4,causes_NA,"environmental_con1, nearmiss_con5",equipment_NA
1557,design or procedure error,uncategorised_act4,causes_NA,plant_con7,pipingfittings_eq5
1558,"storage tanks, design or procedure error",uncategorised_act4,causes_NA,environmental_con1,equipment_NA
1559,"isolation inadequate, design or procedure error",uncategorised_act4,human_cau4,environmental_con1,transport_eq16
1560,"laboratory work, contamination, safety procedures inadequate, injury",uncategorised_act4,human_cau4,plant_con7,equipment_NA
1561,"fire - consequence, fatality, storage equipment",uncategorised_act4,equipment_cau2,fire_con3,", transport_eq16"
1562,"exploration, evacuation, gas / vapour release, damage to equipment",uncategorised_act4,causes_NA,"environmental_con1, explosion_con2, plant_con7",tools_eq15
1563,"fire - consequence, damage to equipment",uncategorised_act4,causes_NA,"fire_con3, plant_con7",powerplant_eq6
1564,"evacuation, gas / vapour release, exploration, natural gas",uncategorised_act4,causes_NA,environmental_con1,equipment_NA
1565,"fire - consequence, maintenance, offshore, fatality",uncategorised_act4,causes_NA,fire_con3,equipment_NA
1566,"storage, fire - consequence",uncategorised_act4,causes_NA,fire_con3,"storage_eq13, transport_eq16"
1567,"fire - consequence, exploration",uncategorised_act4,causes_NA,"environmental_con1, explosion_con2, fire_con3",equipment_NA
1568,"demolition, mechanical equipment failure, injury",uncategorised_act4,causes_NA,consequences_NA,equipment_NA
1569,"fatality, mining",uncategorised_act4,causes_NA,explosion_con2,equipment_NA
1570,"fire - consequence, warehousing",uncategorised_act4,causes_NA,"explosion_con2, fire_con3","storage_eq13, transport_eq16"
1571,"fire - consequence, processing",uncategorised_act4,causes_NA,"explosion_con2, fire_con3",equipment_NA
1572,"fire - consequence, ecological damage, warehousing",uncategorised_act4,causes_NA,"environmental_con1, fire_con3",storage_eq13
1573,"inadequate mooring, collision, marine transport",uncategorised_act4,external_cau3,"environmental_con1, transport_con8",equipment_NA
1574,"fire - consequence, explosion, storage",uncategorised_act4,causes_NA,"explosion_con2, fire_con3",equipment_NA
1575,"fire - consequence, damage to equipment, storage",uncategorised_act4,causes_NA,"fire_con3, plant_con7",storage_eq13
1576,"storage tanks, ecological damage",uncategorised_act4,causes_NA,environmental_con1,equipment_NA
1577,"storage tanks, fire - consequence",uncategorised_act4,causes_NA,fire_con3,equipment_NA
1578,fire - consequence,uncategorised_act4,causes_NA,fire_con3,storage_eq13
1579,"demolition, fatality, human causes, injury",uncategorised_act4,causes_NA,consequences_NA,equipment_NA
1580,"fire - consequence, power plant",uncategorised_act4,causes_NA,fire_con3,equipment_NA
1581,"fire - consequence, evacuation, warehousing, injury",uncategorised_act4,causes_NA,fire_con3,storage_eq13
1582,"fire - consequence, contamination, gas / vapour release, storage, evacuation, injury",uncategorised_act4,causes_NA,"environmental_con1, fire_con3, plant_con7",equipment_NA
1583,"fire/explosion, damage to equipment, storage",uncategorised_act4,causes_NA,plant_con7,equipment_NA
1584,"pollution, mechanical equipment failure, process control & instrumentation, storage, environmental",uncategorised_act4,causes_NA,environmental_con1,equipment_NA
1585,ecological damage,uncategorised_act4,causes_NA,environmental_con1,equipment_NA
1586,"fire - consequence, fatality, LPG, injury",uncategorised_act4,causes_NA,"explosion_con2, fire_con3",equipment_NA
1587,"fatality, injury",uncategorised_act4,causes_NA,explosion_con2,equipment_NA
1588,"fire - consequence, fatality",uncategorised_act4,causes_NA,"explosion_con2, fire_con3",equipment_NA
1589,"fatality, injury, mining",uncategorised_act4,equipment_cau2,explosion_con2,equipment_NA
1590,"offshore, fire - consequence",uncategorised_act4,causes_NA,"fire_con3, plant_con7",equipment_NA
1591,"drilling/digging/ploughing vehicles, damage to equipment, evacuation, fire - consequence, exploration, product loss, drill, injury",uncategorised_act4,causes_NA,"fire_con3, plant_con7",tools_eq15
1592,"offshore, gas / vapour release, evacuation",uncategorised_act4,causes_NA,"environmental_con1, plant_con7",tools_eq15
1593,"fatality, mining",uncategorised_act4,causes_NA,explosion_con2,equipment_NA
1594,"fatality, mining",uncategorised_act4,causes_NA,explosion_con2,equipment_NA
1595,"maintenance, injury",uncategorised_act4,causes_NA,"environmental_con1, explosion_con2",equipment_NA
1596,"mechanical equipment failure, gas / vapour release, storage equipment, spill",uncategorised_act4,causes_NA,environmental_con1,equipment_NA
1597,"fire - consequence, storage",uncategorised_act4,causes_NA,"explosion_con2, fire_con3",transport_eq16
1598,"fire - consequence, fatality",uncategorised_act4,causes_NA,fire_con3,equipment_NA
1599,"storage, fire - consequence, explosion, fatality",uncategorised_act4,causes_NA,"explosion_con2, fire_con3",transport_eq16
1600,"container, crude oil",uncategorised_act4,causes_NA,environmental_con1,storage_eq13
1601,"drilling/digging/ploughing vehicles, natural gas, leak, fire - consequence",uncategorised_act4,equipment_cau2,"explosion_con2, fire_con3",", mechancalhandling_eq3, packaging_eq4, pipingfittings_eq5"
1602,"storage tanks, spill",uncategorised_act4,causes_NA,"environmental_con1, plant_con7",equipment_NA
1603,"accidental mixing, environmental",uncategorised_act4,chemical_cau1,explosion_con2,equipment_NA
1604,storage tanks,uncategorised_act4,causes_NA,environmental_con1,equipment_NA
1605,"fatality, mining",uncategorised_act4,causes_NA,explosion_con2,equipment_NA
1606,"fire - consequence, storage equipment, hot work",uncategorised_act4,equipment_cau2,fire_con3,equipment_NA
1607,"fire - consequence, evacuation, exploration",uncategorised_act4,causes_NA,"fire_con3, plant_con7",equipment_NA
1608,"gas / vapour release, contamination, fire - consequence, storage, environmental",uncategorised_act4,causes_NA,"environmental_con1, fire_con3, plant_con7",equipment_NA
1609,"evacuation, fire - consequence",uncategorised_act4,causes_NA,fire_con3,equipment_NA
1610,"safety procedures inadequate, fall, injury",uncategorised_act4,human_cau4,consequences_NA,equipment_NA
1611,"silo/hopper, storage",uncategorised_act4,causes_NA,consequences_NA,"separation_eq11, storage_eq13"
1612,fatality,uncategorised_act4,causes_NA,consequences_NA,"mechancalhandling_eq3, packaging_eq4"
1613,"operational activities, offshore, lifting equipment, inadequate guarding, safety procedures inadequate, injury",uncategorised_act4,human_cau4,consequences_NA,"mechancalhandling_eq3, packaging_eq4"
1614,"contractor error, safety procedures inadequate, spill",uncategorised_act4,human_cau4,environmental_con1,pipingfittings_eq5
1615,"storage, drainage system, ecological damage, leak",uncategorised_act4,causes_NA,environmental_con1,"pipingfittings_eq5, storage_eq13"
1616,"fire - consequence, material transfer, storage tanks",uncategorised_act4,causes_NA,fire_con3,equipment_NA
1617,"storage tanks, spill, contractor error, maintenance",uncategorised_act4,human_cau4,environmental_con1,equipment_NA
1618,fire - consequence,uncategorised_act4,causes_NA,fire_con3,equipment_NA
1619,"fire - consequence, evacuation, valve failure",uncategorised_act4,equipment_cau2,"explosion_con2, fire_con3",", storage_eq13"
1620,"fire - consequence, evacuation",uncategorised_act4,causes_NA,"explosion_con2, fire_con3",storage_eq13
1621,storage tanks,uncategorised_act4,causes_NA,environmental_con1,equipment_NA
1622,"fire - consequence, warehousing",uncategorised_act4,causes_NA,"fire_con3, plant_con7",storage_eq13
1623,storage equipment,uncategorised_act4,causes_NA,explosion_con2,equipment_NA
1624,"fire/explosion, fire - consequence, gas / vapour release",uncategorised_act4,causes_NA,"environmental_con1, fire_con3",storage_eq13
1625,fire - consequence,uncategorised_act4,causes_NA,fire_con3,equipment_NA
1626,fire - consequence,uncategorised_act4,causes_NA,fire_con3,equipment_NA
1627,"evacuation, raffinate",uncategorised_act4,causes_NA,consequences_NA,storage_eq13
1628,"packaging equipment, warehousing",uncategorised_act4,causes_NA,explosion_con2,storage_eq13
1629,fire - consequence,uncategorised_act4,causes_NA,"explosion_con2, fire_con3",equipment_NA
1630,fire - consequence,uncategorised_act4,causes_NA,fire_con3,storage_eq13
1631,"fire - consequence, fireworks, storage",uncategorised_act4,external_cau3,fire_con3,storage_eq13
1632,"damage to equipment, storage, silo/hopper, processing",uncategorised_act4,causes_NA,"explosion_con2, plant_con7",storage_eq13
1633,"fire - consequence, near miss, storage tanks",uncategorised_act4,causes_NA,"fire_con3, nearmiss_con5",equipment_NA
1634,safety procedures inadequate,uncategorised_act4,human_cau4,consequences_NA,"storage_eq13, transport_eq16"
